project,key,method,count_before,count_after,delta,validity_ok,success
83_xbus,xbus.RecordTypeMessage,test02,1,1,0,0,0
83_xbus,xbus.QLoad,test3,1,1,0,1,0
83_xbus,xbus.JournalBean,test21,2,2,0,0,0
83_xbus,xbus.DeletedMessageStore,test0,1,1,0,0,0
83_xbus,xbus.SimpleTextMessage,test4,3,2,-1,1,1
83_xbus,xbus.XMLHelper,test17,2,2,0,0,0
83_xbus,xbus.XMLHelper,test03,1,1,0,0,0
83_xbus,xbus.XException,test2,1,1,0,0,0
83_xbus,xbus.RecordTypeParser,test0,1,2,1,1,0
83_xbus,xbus.ReceiverSingle,test0,2,0,-2,1,1
83_xbus,xbus.NotifyErrorMessage,test5,3,2,-1,1,1
83_xbus,xbus.FileAcceptor,test2,1,0,-1,1,1
83_xbus,xbus.QBrowser,test1,1,2,1,1,0
83_xbus,xbus.Adapter,test4,2,2,0,1,0
83_xbus,xbus.POP3XMLReceiver,test6,2,2,0,1,0
83_xbus,xbus.RecordTypeDescriptionChecker,test21,2,1,-1,1,1
83_xbus,xbus.POP3XMLReceiverThread,test5,3,1,-2,1,1
83_xbus,xbus.XMLHelper,test16,1,1,0,0,0
83_xbus,xbus.XMLHelper,test19,1,1,0,0,0
83_xbus,xbus.RecordTypeDescriptionChecker,test18,1,1,0,0,0
83_xbus,xbus.EmptyMessage,test00,1,2,1,1,0
83_xbus,xbus.JournalBean,test36,2,2,0,0,0
83_xbus,xbus.AS400FileReceiver,test4,1,0,-1,1,1
83_xbus,xbus.FileReceiver,test6,2,2,0,1,0
83_xbus,xbus.XMLHelper,test18,1,1,0,0,0
83_xbus,xbus.EasySSLProtocolSocketFactory,test3,2,0,-2,1,1
83_xbus,xbus.NavigationBean,test6,2,2,0,0,0
83_xbus,xbus.CSVMessage,test1,2,2,0,0,0
83_xbus,xbus.DBConnection,test0,1,2,1,1,0
83_xbus,xbus.AdministrationBean,test6,2,2,0,1,0
83_xbus,xbus.ReceiverServiceBootstrap,test4,1,2,1,1,0
83_xbus,xbus.Adapter,test5,3,2,-1,1,1
83_xbus,xbus.Constants,test4,1,0,-1,1,1
83_xbus,xbus.ReceiverServiceAdministrator,test1,1,0,-1,1,1
83_xbus,xbus.XMLMessageAbstract,test03,1,0,-1,0,0
83_xbus,xbus.FTPConnection,test4,2,1,-1,1,1
83_xbus,xbus.ReceiverFactory,test0,1,0,-1,1,1
83_xbus,xbus.EasySSLProtocolSocketFactory,test6,2,1,-1,1,1
83_xbus,xbus.AdministrationBean,test2,2,2,0,1,0
83_xbus,xbus.CSVParser,test2,1,2,1,1,0
83_xbus,xbus.AS400FileReceiver,test5,3,3,0,0,0
83_xbus,xbus.ReadJournal,test38,2,2,0,1,0
83_xbus,xbus.XBUSXMLMessage,test3,1,1,0,0,0
83_xbus,xbus.CSVMessage,test3,2,2,0,0,0
83_xbus,xbus.ReceiverThreadBase,test1,2,2,0,0,0
83_xbus,xbus.Trace,test9,2,2,0,0,0
83_xbus,xbus.SOAPMessage,test3,2,2,0,0,0
83_xbus,xbus.JournalBean,test07,3,3,0,1,0
83_xbus,xbus.FileBase,test8,1,2,1,1,0
83_xbus,xbus.POP3XMLReceiverThread,test1,3,2,-1,1,1
83_xbus,xbus.Message,test08,3,2,-1,1,1
83_xbus,xbus.Constants,test5,2,2,0,1,0
83_xbus,xbus.ReceiverThreadManager,test5,1,2,1,1,0
83_xbus,xbus.EasySSLProtocolSocketFactory,test2,1,2,1,1,0
83_xbus,xbus.RecordTypeMessage,test07,1,1,0,0,0
83_xbus,xbus.JavaSender,test0,2,2,0,1,0
83_xbus,xbus.FTPConnection,test5,1,1,0,1,0
83_xbus,xbus.QBrowser,test2,1,1,0,1,0
83_xbus,xbus.JournalBean,test09,3,3,0,1,0
83_xbus,xbus.ReceiverServiceWatchdog,test0,2,2,0,0,0
83_xbus,xbus.Trace,test0,1,2,1,1,0
83_xbus,xbus.POP3XMLReceiver,test0,2,1,-1,1,1
83_xbus,xbus.ReadJournal,test16,1,1,0,1,0
83_xbus,xbus.XDomSupport,test16,1,1,0,0,0
83_xbus,xbus.XException,test4,1,1,0,0,0
83_xbus,xbus.JournalBean,test31,2,2,0,0,0
83_xbus,xbus.POP3XMLReceiverThread,test3,1,1,0,1,0
83_xbus,xbus.Adapter,test1,1,2,1,1,0
83_xbus,xbus.NotifyError,test0,1,1,0,1,0
83_xbus,xbus.Trace,test7,1,0,-1,1,1
83_xbus,xbus.ReceiverService,test0,1,2,1,1,0
83_xbus,xbus.XBUSXMLMessage,test2,2,2,0,0,0
83_xbus,xbus.CSVMessage,test2,2,2,0,0,0
83_xbus,xbus.ConfigSearcher,test06,1,0,-1,1,1
83_xbus,xbus.Message,test03,3,2,-1,1,1
83_xbus,xbus.JournalBean,test20,2,2,0,0,0
83_xbus,xbus.RecordTypeDescriptionChecker,test09,2,1,-1,1,1
83_xbus,xbus.Router,test1,1,0,-1,1,1
83_xbus,xbus.FileAcceptor,test4,1,1,0,1,0
83_xbus,xbus.Email,test16,2,4,2,1,0
83_xbus,xbus.ReceiverThreadBean,test1,1,1,0,1,0
83_xbus,xbus.ReceiverServiceAdministrator,test2,1,2,1,1,0
83_xbus,xbus.AS400FileReceiver,test1,2,1,-1,1,1
83_xbus,xbus.QDump,test1,1,2,1,1,0
83_xbus,xbus.RecordTypeDescriptionChecker,test00,2,1,-1,1,1
83_xbus,xbus.NotifyErrorMessage,test6,1,2,1,1,0
83_xbus,xbus.ReadJournal,test12,1,1,0,1,0
83_xbus,xbus.XDomSupport,test12,1,1,0,0,0
83_xbus,xbus.XBUSSystem,test2,2,0,-2,0,0
83_xbus,xbus.JournalBean,test32,2,2,0,0,0
83_xbus,xbus.ConfigSearcher,test02,1,1,0,1,0
83_xbus,xbus.RecordTypeDescriptionChecker,test20,1,1,0,0,0
83_xbus,xbus.CardinalityStrings,test12,1,0,-1,1,1
83_xbus,xbus.Email,test12,2,1,-1,1,1
83_xbus,xbus.FTPConnection,test1,1,1,0,1,0
83_xbus,xbus.MessageFactory,test1,1,1,0,0,0
83_xbus,xbus.XStringSupport,test00,1,1,0,0,0
83_xbus,xbus.POP3XMLReceiverThread,test2,2,2,0,1,0
83_xbus,xbus.JournalBean,test11,2,2,0,1,0
83_xbus,xbus.Formatter,test5,1,1,0,1,0
83_xbus,xbus.ReadJournal,test30,2,3,1,1,0
83_xbus,xbus.CardinalityStrings,test07,1,1,0,1,0
83_xbus,xbus.IteratedWhitespaceInElementAndCommentDeletion,test1,1,1,0,0,0
83_xbus,xbus.XDomSupport,test30,1,1,0,0,0
83_xbus,xbus.FileBase,test0,1,0,-1,1,1
83_xbus,xbus.Adapter,test6,3,2,-1,1,1
83_xbus,xbus.RecordTypeMessage,test11,2,2,0,0,0
83_xbus,xbus.XMLMessageAbstract,test05,1,1,0,0,0
83_xbus,xbus.ReadJournal,test01,1,1,0,1,0
83_xbus,xbus.AS400ProgramMessage,test1,2,2,0,1,0
83_xbus,xbus.FileBase,test7,2,0,-2,1,1
83_xbus,xbus.AS400FileReceiver,test6,1,0,-1,1,1
83_xbus,xbus.MessageFactory,test3,1,1,0,0,0
83_xbus,xbus.RecordTypeDescriptionChecker,test11,1,1,0,0,0
83_xbus,xbus.RecordTypeSerializer,test0,1,2,1,1,0
83_xbus,xbus.ReadJournal,test10,3,3,0,0,0
83_xbus,xbus.Email,test01,1,1,0,1,0
83_xbus,xbus.XMLHelper,test15,1,1,0,0,0
83_xbus,xbus.XMLHelper,test23,2,1,-1,0,0
83_xbus,xbus.Constants,test6,1,0,-1,1,1
83_xbus,xbus.ReceiverThreadManager,test6,1,2,1,1,0
83_xbus,xbus.QDump,test2,1,1,0,1,0
83_xbus,xbus.ReceiverServiceWrapper,test1,1,1,0,1,0
83_xbus,xbus.FileReceiverThread,test4,1,1,0,1,0
83_xbus,xbus.FTPConnection,test6,1,2,1,1,0
83_xbus,xbus.HTTPSender,test0,1,0,-1,0,0
83_xbus,xbus.XMLHelper,test22,1,1,0,0,0
83_xbus,xbus.XStringSupport,test11,1,1,0,0,0
83_xbus,xbus.SimpleObjectMessage,test1,1,1,0,0,0
83_xbus,xbus.Text2StreamTransformer,test0,1,1,0,1,0
83_xbus,xbus.Dealer,test3,1,1,0,1,0
83_xbus,xbus.Formatter,test1,1,1,0,1,0
83_xbus,xbus.ProgramSender,test0,2,0,-2,1,1
83_xbus,xbus.QReceiver,test0,1,2,1,1,0
83_xbus,xbus.CSVMessage,test4,2,2,0,0,0
83_xbus,xbus.XMLMessageAbstract,test04,1,1,0,0,0
83_xbus,xbus.FTPConnection,test2,1,2,1,1,0
83_xbus,xbus.PreProcessor,test0,1,2,1,1,0
83_xbus,xbus.MessageFactory,test2,2,2,0,0,0
83_xbus,xbus.Administrator,test4,1,1,0,0,0
83_xbus,xbus.Message,test05,2,2,0,1,0
83_xbus,xbus.LDAPSender,test0,2,1,-1,1,1
83_xbus,xbus.ConfigSearcher,test07,2,0,-2,1,1
83_xbus,xbus.QLoad,test1,1,2,1,1,0
83_xbus,xbus.DeletedMessageStoreBean,test0,1,1,0,1,0
83_xbus,xbus.SimpleObjectMessage,test3,3,2,-1,1,1
83_xbus,xbus.Formatter,test3,1,1,0,1,0
83_xbus,xbus.Message,test00,3,2,-1,1,1
83_xbus,xbus.JournalBean,test24,2,2,0,0,0
83_xbus,xbus.ConfigSearcher,test09,1,0,-1,1,1
83_xbus,xbus.JavaReceiver,test0,1,1,0,1,0
83_xbus,xbus.ApplicationFactory,test0,1,2,1,1,0
83_xbus,xbus.XMLHelper,test06,1,1,0,0,0
83_xbus,xbus.ReadJournal,test37,2,3,1,1,0
83_xbus,xbus.POP3XMLReceiverThread,test4,2,1,-1,0,0
83_xbus,xbus.AdministratorJMXConnector,test01,2,2,0,0,0
83_xbus,xbus.FileAcceptor,test6,1,2,1,1,0
83_xbus,xbus.JournalBean,test38,2,2,0,0,0
83_xbus,xbus.XDomSupport,test28,1,1,0,0,0
83_xbus,xbus.ReceiverServiceBootstrap,test0,1,0,-1,1,1
83_xbus,xbus.RecordTypeDescriptionChecker,test24,1,1,0,0,0
83_xbus,xbus.ReceiverServiceWrapper,test2,1,0,-1,1,1
83_xbus,xbus.AS400ProgramCaller,test1,1,1,0,1,0
83_xbus,xbus.Configuration,test1,1,2,1,1,0
83_xbus,xbus.SocketSender,test0,1,1,0,1,0
83_xbus,xbus.AdministratorJMXConnector,test10,2,2,0,0,0
83_xbus,xbus.XMLHelper,test26,1,1,0,0,0
83_xbus,xbus.XMLHelper,test14,1,1,0,0,0
83_xbus,xbus.IteratedWhitespaceInElementDeletion,test0,1,0,-1,0,0
83_xbus,xbus.Message,test04,2,2,0,1,0
83_xbus,xbus.ReadJournal,test41,2,3,1,1,0
83_xbus,xbus.SimpleObjectMessage,test2,3,2,-1,1,1
83_xbus,xbus.XMLHelper,test02,1,1,0,0,0
83_xbus,xbus.AS400ByteArrayListReceiver,test0,2,0,-2,1,1
83_xbus,xbus.ReceiverService,test1,1,1,0,1,0
83_xbus,xbus.XMLMessageAbstract,test08,1,1,0,0,0
83_xbus,xbus.FutureResult,test8,1,3,2,1,0
83_xbus,xbus.ReadJournal,test22,2,0,-2,1,1
83_xbus,xbus.Formatter,test2,1,1,0,1,0
83_xbus,xbus.XDomSupport,test22,1,1,0,0,0
83_xbus,xbus.TimedCallable,test1,1,1,0,0,0
83_xbus,xbus.XMLHelper,test21,1,1,0,0,0
83_xbus,xbus.SOAPAdministratorBootstrap,test0,1,0,-1,1,1
83_xbus,xbus.Message,test11,2,2,0,1,0
83_xbus,xbus.Trace,test3,1,0,-1,1,1
83_xbus,xbus.Configuration,test3,1,0,-1,1,1
83_xbus,xbus.Message,test15,3,3,0,0,0
83_xbus,xbus.XStringSupport,test02,1,1,0,0,0
83_xbus,xbus.MQReceiverThread,test0,2,2,0,1,0
83_xbus,xbus.FutureResult,test3,1,0,-1,1,1
83_xbus,xbus.QLoad,test2,1,2,1,1,0
83_xbus,xbus.SMTPSender,test0,1,1,0,1,0
83_xbus,xbus.RecordTypeMessage,test16,2,2,0,0,0
83_xbus,xbus.ReadJournal,test08,3,1,-2,1,1
83_xbus,xbus.JournalBean,test39,2,2,0,0,0
83_xbus,xbus.HSQLDBShutdown,test0,1,2,1,1,0
83_xbus,xbus.XMLMessageImplementation,test0,1,1,0,0,0
83_xbus,xbus.ReadJournal,test25,2,3,1,1,0
83_xbus,xbus.XDomSupport,test25,2,2,0,0,0
83_xbus,xbus.JournalBean,test12,2,2,0,0,0
83_xbus,xbus.DelayedStart,test0,1,0,-1,1,1
83_xbus,xbus.XBUSSystem,test1,2,1,-1,0,0
83_xbus,xbus.XException,test0,1,1,0,0,0
83_xbus,xbus.XMLMessageAbstract,test02,1,0,-1,0,0
83_xbus,xbus.ClearServersBootstrap,test1,1,2,1,1,0
83_xbus,xbus.IteratedWhitespaceInElementAndCommentDeletion,test4,1,1,0,0,0
83_xbus,xbus.Trace,test2,1,0,-1,1,1
83_xbus,xbus.FileAcceptor,test0,1,0,-1,1,1
83_xbus,xbus.XByteArraySupport,test3,1,1,0,0,0
83_xbus,xbus.Configuration,test2,1,2,1,1,0
83_xbus,xbus.ReadJournal,test17,2,2,0,1,0
83_xbus,xbus.ReadJournal,test35,2,3,1,1,0
83_xbus,xbus.XDomSupport,test17,2,2,0,0,0
83_xbus,xbus.ReflectionSupport,test1,1,1,0,1,0
83_xbus,xbus.ReadJournal,test03,1,1,0,1,0
83_xbus,xbus.PingSender,test0,1,0,-1,1,1
83_xbus,xbus.RecordTypeDescriptionChecker,test12,1,1,0,0,0
83_xbus,xbus.XDomSupport,test03,1,1,0,0,0
83_xbus,xbus.JournalBean,test30,2,2,0,0,0
83_xbus,xbus.CSVSerializer,test0,1,2,1,1,0
83_xbus,xbus.SelectionBean,test1,1,2,1,1,0
83_xbus,xbus.ReceiverService,test2,1,1,0,1,0
83_xbus,xbus.XDomSupport,test14,2,2,0,0,0
83_xbus,xbus.Message,test13,2,1,-1,1,1
83_xbus,xbus.CSVMessage,test6,2,2,0,0,0
83_xbus,xbus.FileReceiverThread,test2,3,2,-1,1,1
83_xbus,xbus.Dealer,test4,1,1,0,1,0
83_xbus,xbus.Email,test17,2,3,1,1,0
83_xbus,xbus.Administrator,test6,1,1,0,0,0
83_xbus,xbus.JournalBean,test01,1,4,3,1,0
83_xbus,xbus.Email,test03,1,3,2,1,0
83_xbus,xbus.RecordTypeDescriptionChecker,test07,1,1,0,0,0
83_xbus,xbus.Message,test06,2,3,1,1,0
83_xbus,xbus.ByteArrayListMessage,test1,1,1,0,1,0
83_xbus,xbus.ConsoleTrace,test2,1,1,0,1,0
83_xbus,xbus.ReadJournal,test19,2,2,0,1,0
83_xbus,xbus.JournalBean,test29,2,2,0,0,0
83_xbus,xbus.XMLHelper,test07,1,1,0,0,0
83_xbus,xbus.XDomSupport,test19,1,1,0,0,0
83_xbus,xbus.RecordTypeMessage,test01,2,2,0,0,0
83_xbus,xbus.JournalBean,test10,3,3,0,1,0
83_xbus,xbus.FutureResult,test7,2,3,1,1,0
83_xbus,xbus.ReadJournal,test18,2,2,0,1,0
83_xbus,xbus.XDomSupport,test18,1,1,0,0,0
83_xbus,xbus.NavigationBean,test0,3,2,-1,0,0
83_xbus,xbus.ReadJournal,test27,2,2,0,1,0
83_xbus,xbus.Message,test14,3,2,-1,1,1
83_xbus,xbus.EasySSLProtocolSocketFactory,test9,1,1,0,1,0
83_xbus,xbus.RecordTypeMessage,test10,2,2,0,0,0
83_xbus,xbus.XDomSupport,test27,1,1,0,0,0
83_xbus,xbus.ReadJournal,test33,2,1,-1,1,1
83_xbus,xbus.FileLineReader,test1,1,0,-1,0,0
83_xbus,xbus.Formatter,test4,1,1,0,1,0
83_xbus,xbus.AdministrationBean,test0,2,3,1,1,0
83_xbus,xbus.Dealer,test5,1,1,0,1,0
83_xbus,xbus.QReceiver,test1,1,2,1,1,0
83_xbus,xbus.XStringSupport,test07,1,1,0,0,0
83_xbus,xbus.ASCIITokenizer,test0,1,1,0,1,0
83_xbus,xbus.CSVParser,test0,1,2,1,1,0
83_xbus,xbus.Message,test02,3,3,0,1,0
83_xbus,xbus.XIntSupport,test2,1,1,0,0,0
83_xbus,xbus.FileBase,test2,2,0,-2,1,1
83_xbus,xbus.AdministratorJMXConnector,test08,2,2,0,0,0
83_xbus,xbus.EasySSLProtocolSocketFactory,test0,1,2,1,1,0
83_xbus,xbus.XMLHelper,test20,2,2,0,0,0
83_xbus,xbus.ReadJournal,test40,2,1,-1,1,1
83_xbus,xbus.ReceiverServiceAdministratorBootstrap,test3,1,1,0,1,0
83_xbus,xbus.XMLMessageAbstract,test07,2,1,-1,0,0
83_xbus,xbus.HTTPParameterSender,test1,2,2,0,0,0
83_xbus,xbus.ReceiverSingleBootstrap,test1,1,1,0,1,0
83_xbus,xbus.XMLMessageAbstract,test09,2,2,0,0,0
83_xbus,xbus.AdministratorJMXConnector,test03,2,2,0,0,0
85_shop,shop.JSPlanningDomain,test02,1,1,0,1,0
85_shop,shop.JSUtil,test35,1,2,1,1,0
85_shop,shop.JSMethod,test2,2,0,-2,1,1
85_shop,shop.JSListConjuncts,test8,1,0,-1,1,1
85_shop,shop.JSListAxioms,test5,1,0,-1,1,1
85_shop,shop.JSOperator,test2,1,1,0,1,0
85_shop,shop.JSUtil,test03,2,1,-1,1,1
85_shop,shop.JSPredicateForm,test16,1,1,0,1,0
85_shop,shop.JSPredicateForm,test09,2,0,-2,1,1
85_shop,shop.JSTerm,test31,3,3,0,0,0
85_shop,shop.JSPairPlanTState,test0,1,1,0,1,0
85_shop,shop.JSTerm,test38,1,1,0,0,0
85_shop,shop.JSTasks,test17,1,3,2,1,0
85_shop,shop.JSPredicateForm,test25,1,1,0,1,0
85_shop,shop.JSAllReduction,test3,1,1,0,1,0
85_shop,shop.JSTasks,test03,3,1,-2,1,1
85_shop,shop.JSTerm,test41,1,1,0,0,0
85_shop,shop.JSUtil,test14,1,0,-1,1,1
85_shop,shop.JSListMethods,test1,1,1,0,0,0
85_shop,shop.JSJshopNode,test2,3,3,0,1,0
85_shop,shop.JSPredicateForm,test23,1,1,0,1,0
85_shop,shop.JSPlanningDomain,test01,2,1,-1,1,1
85_shop,shop.JSTerm,test22,1,1,0,0,0
85_shop,shop.JSReduction,test2,1,2,1,1,0
85_shop,shop.JSParserError,test0,1,2,1,1,0
85_shop,shop.JSListPairPlanTStateNodes,test1,1,0,-1,1,1
85_shop,shop.JSTerm,test35,2,0,-2,1,1
85_shop,shop.JSListConjuncts,test3,1,1,0,1,0
85_shop,shop.JSEvaluate,test14,2,3,1,1,0
85_shop,shop.JSState,test8,1,0,-1,1,1
85_shop,shop.JSListPlanningProblem,test1,1,0,-1,1,1
85_shop,shop.JSListIfThenElse,test07,1,1,0,1,0
85_shop,shop.JSUtil,test19,2,0,-2,1,1
85_shop,shop.JSListLogicalAtoms,test24,2,1,-1,1,1
85_shop,shop.JSPredicateForm,test12,1,0,-1,1,1
85_shop,shop.JSListIfThenElse,test04,2,1,-1,1,1
85_shop,shop.JSPredicateForm,test20,2,0,-2,1,1
85_shop,shop.JSPairIfThen,test2,2,1,-1,1,1
85_shop,shop.JSTerm,test07,3,3,0,0,0
85_shop,shop.JSTasks,test20,1,1,0,1,0
85_shop,shop.JSTerm,test32,2,2,0,0,0
85_shop,shop.JSTasks,test16,1,1,0,1,0
85_shop,shop.JSTasks,test08,1,0,-1,1,1
85_shop,shop.JSAxiom,test1,2,2,0,1,0
85_shop,shop.JSUtil,test01,2,1,-1,1,1
85_shop,shop.JSTerm,test04,2,2,0,0,0
85_shop,shop.JSJshop,test09,4,1,-3,1,1
85_shop,shop.JSTasks,test19,1,1,0,1,0
85_shop,shop.JSPredicateForm,test17,1,1,0,1,0
85_shop,shop.JSState,test4,2,1,-1,1,1
85_shop,shop.JSUtil,test13,1,0,-1,1,1
85_shop,shop.JSPredicateForm,test03,2,1,-1,1,1
85_shop,shop.JSTasks,test11,2,1,-1,1,1
85_shop,shop.JSUtil,test18,2,1,-1,1,1
85_shop,shop.JSListIfThenElse,test08,1,1,0,1,0
85_shop,shop.JSPlan,test6,2,0,-2,1,1
85_shop,shop.JSListMethods,test3,1,1,0,0,0
85_shop,shop.JSSubstitution,test05,4,3,-1,1,1
85_shop,shop.JSEvaluate,test21,2,1,-1,1,1
85_shop,shop.JSListAxioms,test0,2,0,-2,1,1
85_shop,shop.JSUtil,test27,2,1,-1,1,1
85_shop,shop.JSPairVarTerm,test3,1,1,0,1,0
85_shop,shop.JSPlanningDomain,test05,1,1,0,1,0
85_shop,shop.JSJshop,test00,2,2,0,1,0
85_shop,shop.JSTerm,test16,2,2,0,0,0
85_shop,shop.JSTerm,test08,1,1,0,0,0
85_shop,shop.JSTasks,test13,2,1,-1,1,1
85_shop,shop.JSTasks,test18,1,2,1,1,0
85_shop,shop.JSListIfThenElse,test11,1,1,0,1,0
85_shop,shop.JSTaskAtom,test07,1,1,0,0,0
85_shop,shop.JSUtil,test10,2,1,-1,1,1
85_shop,shop.JSUtil,test06,1,0,-1,1,1
85_shop,shop.JSTerm,test25,2,2,0,0,0
85_shop,shop.JSPairVarTerm,test0,1,1,0,0,0
85_shop,shop.JSState,test0,2,1,-1,1,1
85_shop,shop.JSTaskAtom,test04,1,1,0,1,0
85_shop,shop.JSPlanningProblem,test0,1,1,0,1,0
85_shop,shop.JSEvaluate,test27,1,1,0,0,0
85_shop,shop.JSTerm,test11,1,1,0,0,0
85_shop,shop.JSTerm,test15,2,2,0,0,0
85_shop,shop.JSTerm,test23,5,5,0,0,0
85_shop,shop.JSTasks,test10,3,1,-2,1,1
85_shop,shop.JSTasks,test06,1,0,-1,1,1
85_shop,shop.JSSubstitution,test00,1,0,-1,1,1
85_shop,shop.JSPairPlanTSListNodes,test0,2,0,-2,1,1
85_shop,shop.JSTerm,test29,1,1,0,0,0
85_shop,shop.JSPlan,test2,1,0,-1,0,0
85_shop,shop.JSPredicateForm,test08,2,1,-1,1,1
85_shop,shop.JSPredicateForm,test19,2,1,-1,0,0
85_shop,shop.JSListIfThenElse,test12,1,1,0,1,0
85_shop,shop.JSTaskAtom,test08,1,2,1,1,0
85_shop,shop.JSTerm,test06,2,2,0,1,0
85_shop,shop.JSTerm,test12,2,2,0,0,0
85_shop,shop.JSUtil,test26,1,0,-1,1,1
85_shop,shop.JSUtil,test24,3,1,-2,1,1
85_shop,shop.JSPredicateForm,test01,1,0,-1,1,1
85_shop,shop.JSPairVarTerm,test1,1,1,0,1,0
85_shop,shop.JSState,test1,2,1,-1,1,1
85_shop,shop.JSJshopVars,test2,2,2,0,1,0
85_shop,shop.JSPredicateForm,test13,2,1,-1,1,1
85_shop,shop.JSListIfThenElse,test03,1,1,0,0,0
85_shop,shop.JSPlanningProblem,test1,1,1,0,1,0
85_shop,shop.JSPredicateForm,test18,1,0,-1,1,1
85_shop,shop.JSJshop,test07,2,2,0,1,0
85_shop,shop.JSUtil,test02,3,2,-1,1,1
85_shop,shop.JSUtil,test34,2,0,-2,1,1
85_shop,shop.JSTerm,test17,4,4,0,1,0
85_shop,shop.JSPredicateForm,test27,1,1,0,1,0
85_shop,shop.JSTerm,test03,1,0,-1,1,1
85_shop,shop.JSJshop,test04,2,2,0,1,0
85_shop,shop.JSEvaluate,test24,2,1,-1,1,1
85_shop,shop.JSEvaluate,test36,1,0,-1,1,1
85_shop,shop.JSPairPlanTSListNodes,test1,1,1,0,1,0
85_shop,shop.JSTasks,test02,1,1,0,0,0
85_shop,shop.JSPredicateForm,test10,2,1,-1,1,1
85_shop,shop.JSPredicateForm,test06,1,1,0,1,0
85_shop,shop.JSState,test9,1,1,0,0,0
85_shop,shop.JSListLogicalAtoms,test09,3,0,-3,1,1
85_shop,shop.JSListMethods,test2,3,0,-3,1,1
85_shop,shop.JSTaskAtom,test06,2,2,0,1,0
85_shop,shop.JSTaskAtom,test12,1,1,0,0,0
85_shop,shop.JSUtil,test21,1,0,-1,1,1
85_shop,shop.JSPairVarTerm,test2,2,0,-2,1,1
85_shop,shop.JSTerm,test40,1,1,0,0,0
85_shop,shop.JSJshop,test16,2,0,-2,1,1
85_shop,shop.JSEvaluate,test45,1,0,-1,1,1
85_shop,shop.JSJshop,test08,2,2,0,1,0
85_shop,shop.JSSubstitution,test07,1,1,0,1,0
85_shop,shop.JSJshopNode,test5,1,1,0,0,0
85_shop,shop.JSTerm,test02,5,5,0,0,0
85_shop,shop.JSSubstitution,test04,4,2,-2,1,1
85_shop,shop.JSTasks,test01,1,0,-1,1,1
85_shop,shop.JSTerm,test30,1,1,0,0,0
85_shop,shop.JSJshop,test11,2,1,-1,1,1
85_shop,shop.JSListConjuncts,test7,1,1,0,1,0
85_shop,shop.JSState,test3,1,1,0,0,0
85_shop,shop.JSJshop,test15,1,0,-1,1,1
85_shop,shop.JSTerm,test19,1,1,0,0,0
85_shop,shop.JSPredicateForm,test14,1,0,-1,1,1
85_shop,shop.JSListConjuncts,test6,1,1,0,1,0
85_shop,shop.JSEvaluate,test41,1,0,-1,1,1
85_shop,shop.JSEvaluate,test48,1,1,0,1,0
85_shop,shop.JSSubstitution,test09,1,0,-1,1,1
85_shop,shop.JSAxiom,test2,1,1,0,1,0
85_shop,shop.JSTasks,test12,1,0,-1,1,1
85_shop,shop.JSTerm,test01,2,1,-1,1,1
85_shop,shop.JSPlan,test4,1,0,-1,1,1
85_shop,shop.JSPredicateForm,test02,2,1,-1,1,1
85_shop,shop.JSJshop,test06,1,3,2,1,0
85_shop,shop.JSTaskAtom,test02,2,2,0,1,0
85_shop,shop.JSListLogicalAtoms,test22,2,2,0,1,0
85_shop,shop.JSTerm,test13,1,1,0,0,0
85_shop,shop.JSTerm,test18,1,1,0,1,0
85_shop,shop.JSJshop,test20,2,0,-2,1,1
85_shop,shop.JSListAxioms,test6,1,0,-1,1,1
85_shop,shop.JSUtil,test05,2,1,-1,1,1
85_shop,shop.JSPlanningDomain,test00,2,1,-1,1,1
85_shop,shop.JSTerm,test27,2,0,-2,1,1
85_shop,shop.JSJshopNode,test4,1,2,1,1,0
85_shop,shop.JSListIfThenElse,test10,1,1,0,1,0
85_shop,shop.JSTerm,test33,1,1,0,0,0
85_shop,shop.JSState,test7,1,0,-1,1,1
85_shop,shop.JSJshop,test17,1,0,-1,1,1
85_shop,shop.JSPredicateForm,test21,1,1,0,1,0
85_shop,shop.JSOperator,test0,2,0,-2,1,1
85_shop,shop.JSListConjuncts,test2,1,2,1,1,0
85_shop,shop.JSJshop,test03,1,1,0,1,0
85_shop,shop.JSTasks,test05,2,1,-1,1,1
85_shop,shop.JSTState,test0,1,1,0,0,0
85_shop,shop.JSListLogicalAtoms,test07,3,0,-3,1,1
85_shop,shop.JSTerm,test43,2,2,0,0,0
85_shop,shop.JSListLogicalAtoms,test04,2,0,-2,1,1
85_shop,shop.JSJshopNode,test0,3,3,0,1,0
85_shop,shop.JSTasks,test24,2,2,0,1,0
85_shop,shop.JSJshop,test14,1,2,1,1,0
85_shop,shop.JSTaskAtom,test13,2,3,1,1,0
85_shop,shop.JSUtil,test00,2,2,0,1,0
85_shop,shop.JSListAxioms,test2,2,1,-1,0,0
85_shop,shop.JSReduction,test0,1,1,0,1,0
85_shop,shop.JSJshop,test02,1,1,0,1,0
85_shop,shop.JSEvaluate,test28,2,1,-1,1,1
85_shop,shop.JSPlan,test5,1,1,0,1,0
85_shop,shop.JSMethod,test1,1,1,0,1,0
85_shop,shop.JSEvaluate,test25,2,1,-1,1,1
85_shop,shop.JSTaskAtom,test10,2,3,1,1,0
85_shop,shop.JSListLogicalAtoms,test16,1,1,0,1,0
85_shop,shop.JSListLogicalAtoms,test08,2,0,-2,1,1
