project,smell_type,count_before,count_after,delta,test_methods,loc_tests,density_before_tests,density_after_tests,delta_density_tests,density_before_loc,density_after_loc,delta_density_loc,status
90_dcparseargs,Testing only field accesors,6,4,-2,40,423,0.15000000,0.10000000,-0.05000000,0.01418440,0.00945626,-0.00472813,ok
91_classviewer,Asserting Constants,3,2,-1,84,769,0.03571429,0.02380952,-0.01190476,0.00390117,0.00260078,-0.00130039,ok
91_classviewer,Asserting object initialization multiple times,46,30,-16,84,769,0.54761905,0.35714286,-0.19047619,0.05981795,0.03901170,-0.02080624,ok
91_classviewer,Duplicated Setup,18,11,-7,84,769,0.21428571,0.13095238,-0.08333333,0.02340702,0.01430429,-0.00910273,ok
91_classviewer,Exceptions due to external dependencies,1,1,0,84,769,0.01190476,0.01190476,0.00000000,0.00130039,0.00130039,0.00000000,ok
91_classviewer,Exceptions due to incomplete setup,2,0,-2,84,769,0.02380952,0.00000000,-0.02380952,0.00260078,0.00000000,-0.00260078,ok
91_classviewer,Multiple calls to the same void method,16,15,-1,84,769,0.19047619,0.17857143,-0.01190476,0.02080624,0.01950585,-0.00130039,ok
91_classviewer,Not asserted return values,10,8,-2,84,769,0.11904762,0.09523810,-0.02380952,0.01300390,0.01040312,-0.00260078,ok
91_classviewer,Not asserted side effects,16,16,0,84,769,0.19047619,0.19047619,0.00000000,0.02080624,0.02080624,0.00000000,ok
91_classviewer,Not null assertion,2,6,4,84,769,0.02380952,0.07142857,0.04761905,0.00260078,0.00780234,0.00520156,ok
91_classviewer,Testing only field accesors,8,7,-1,84,769,0.09523810,0.08333333,-0.01190476,0.01040312,0.00910273,-0.00130039,ok
92_jcvi-javacommon,Asserting Constants,1,1,0,3196,39904,0.00031289,0.00031289,0.00000000,0.00002506,0.00002506,0.00000000,ok
92_jcvi-javacommon,Asserting object initialization multiple times,1084,978,-106,3196,39904,0.33917397,0.30600751,-0.03316646,0.02716520,0.02450882,-0.00265638,ok
92_jcvi-javacommon,Duplicated Setup,1025,887,-138,3196,39904,0.32071339,0.27753442,-0.04317897,0.02568665,0.02222835,-0.00345830,ok
92_jcvi-javacommon,Exceptions due to external dependencies,74,70,-4,3196,39904,0.02315394,0.02190238,-0.00125156,0.00185445,0.00175421,-0.00010024,ok
92_jcvi-javacommon,Exceptions due to incomplete setup,67,54,-13,3196,39904,0.02096370,0.01689612,-0.00406758,0.00167903,0.00135325,-0.00032578,ok
92_jcvi-javacommon,Exceptions due to null arguments,345,272,-73,3196,39904,0.10794743,0.08510638,-0.02284105,0.00864575,0.00681636,-0.00182939,ok
92_jcvi-javacommon,Multiple calls to the same void method,33,31,-2,3196,39904,0.01032541,0.00969962,-0.00062578,0.00082698,0.00077686,-0.00005012,ok
92_jcvi-javacommon,Not asserted return values,672,691,19,3196,39904,0.21026283,0.21620776,0.00594493,0.01684042,0.01731656,0.00047614,ok
92_jcvi-javacommon,Not asserted side effects,68,64,-4,3196,39904,0.02127660,0.02002503,-0.00125156,0.00170409,0.00160385,-0.00010024,ok
92_jcvi-javacommon,Not null assertion,6,12,6,3196,39904,0.00187735,0.00375469,0.00187735,0.00015036,0.00030072,0.00015036,ok
92_jcvi-javacommon,Testing only field accesors,105,94,-11,3196,39904,0.03285357,0.02941176,-0.00344180,0.00263132,0.00235565,-0.00027566,ok
92_jcvi-javacommon,Testing the same exception scenario,287,232,-55,3196,39904,0.08979975,0.07259074,-0.01720901,0.00719226,0.00581395,-0.00137831,ok
93_quickserver,Asserting Constants,5,6,1,1189,14450,0.00420521,0.00504626,0.00084104,0.00034602,0.00041522,0.00006920,ok
93_quickserver,Asserting object initialization multiple times,334,314,-20,1189,14450,0.28090833,0.26408747,-0.01682086,0.02311419,0.02173010,-0.00138408,ok
93_quickserver,Duplicated Setup,231,248,17,1189,14450,0.19428091,0.20857864,0.01429773,0.01598616,0.01716263,0.00117647,ok
93_quickserver,Exceptions due to external dependencies,26,9,-17,1189,14450,0.02186712,0.00756939,-0.01429773,0.00179931,0.00062284,-0.00117647,ok
93_quickserver,Exceptions due to incomplete setup,60,11,-49,1189,14450,0.05046257,0.00925147,-0.04121110,0.00415225,0.00076125,-0.00339100,ok
93_quickserver,Exceptions due to null arguments,46,10,-36,1189,14450,0.03868797,0.00841043,-0.03027754,0.00318339,0.00069204,-0.00249135,ok
93_quickserver,Multiple calls to the same void method,312,308,-4,1189,14450,0.26240538,0.25904121,-0.00336417,0.02159170,0.02131488,-0.00027682,ok
93_quickserver,Not asserted return values,221,114,-107,1189,14450,0.18587048,0.09587889,-0.08999159,0.01529412,0.00788927,-0.00740484,ok
93_quickserver,Not asserted side effects,509,451,-58,1189,14450,0.42809083,0.37931034,-0.04878049,0.03522491,0.03121107,-0.00401384,ok
93_quickserver,Not null assertion,6,40,34,1189,14450,0.00504626,0.03364172,0.02859546,0.00041522,0.00276817,0.00235294,ok
93_quickserver,Testing only field accesors,242,215,-27,1189,14450,0.20353238,0.18082422,-0.02270816,0.01674740,0.01487889,-0.00186851,ok
93_quickserver,Testing the same exception scenario,101,8,-93,1189,14450,0.08494533,0.00672834,-0.07821699,0.00698962,0.00055363,-0.00643599,ok
94_jclo,Asserting object initialization multiple times,13,10,-3,34,394,0.38235294,0.29411765,-0.08823529,0.03299492,0.02538071,-0.00761421,ok
94_jclo,Duplicated Setup,2,0,-2,34,394,0.05882353,0.00000000,-0.05882353,0.00507614,0.00000000,-0.00507614,ok
94_jclo,Multiple calls to the same void method,2,2,0,34,394,0.05882353,0.05882353,0.00000000,0.00507614,0.00507614,0.00000000,ok
94_jclo,Not asserted return values,0,5,5,34,394,0.00000000,0.14705882,0.14705882,0.00000000,0.01269036,0.01269036,ok
94_jclo,Not asserted side effects,2,2,0,34,394,0.05882353,0.05882353,0.00000000,0.00507614,0.00507614,0.00000000,ok
95_celwars2009,Asserting object initialization multiple times,21,17,-4,47,504,0.44680851,0.36170213,-0.08510638,0.04166667,0.03373016,-0.00793651,ok
95_celwars2009,Duplicated Setup,2,5,3,47,504,0.04255319,0.10638298,0.06382979,0.00396825,0.00992063,0.00595238,ok
95_celwars2009,Exceptions due to incomplete setup,1,0,-1,47,504,0.02127660,0.00000000,-0.02127660,0.00198413,0.00000000,-0.00198413,ok
95_celwars2009,Exceptions due to null arguments,8,0,-8,47,504,0.17021277,0.00000000,-0.17021277,0.01587302,0.00000000,-0.01587302,ok
95_celwars2009,Multiple calls to the same void method,2,8,6,47,504,0.04255319,0.17021277,0.12765957,0.00396825,0.01587302,0.01190476,ok
95_celwars2009,Not asserted return values,3,3,0,47,504,0.06382979,0.06382979,0.00000000,0.00595238,0.00595238,0.00000000,ok
95_celwars2009,Not asserted side effects,13,17,4,47,504,0.27659574,0.36170213,0.08510638,0.02579365,0.03373016,0.00793651,ok
95_celwars2009,Not null assertion,0,5,5,47,504,0.00000000,0.10638298,0.10638298,0.00000000,0.00992063,0.00992063,ok
95_celwars2009,Testing only field accesors,22,16,-6,47,504,0.46808511,0.34042553,-0.12765957,0.04365079,0.03174603,-0.01190476,ok
95_celwars2009,Testing the same exception scenario,6,0,-6,47,504,0.12765957,0.00000000,-0.12765957,0.01190476,0.00000000,-0.01190476,ok
96_heal,Asserting Constants,1,10,9,1616,19305,0.00061881,0.00618812,0.00556931,0.00005180,0.00051800,0.00046620,ok
96_heal,Asserting object initialization multiple times,596,432,-164,1616,19305,0.36881188,0.26732673,-0.10148515,0.03087283,0.02237762,-0.00849521,ok
96_heal,Duplicated Setup,470,430,-40,1616,19305,0.29084158,0.26608911,-0.02475248,0.02434602,0.02227402,-0.00207200,ok
96_heal,Exceptions due to external dependencies,21,4,-17,1616,19305,0.01299505,0.00247525,-0.01051980,0.00108780,0.00020720,-0.00088060,ok
96_heal,Exceptions due to incomplete setup,107,24,-83,1616,19305,0.06621287,0.01485149,-0.05136139,0.00554261,0.00124320,-0.00429940,ok
96_heal,Exceptions due to null arguments,71,17,-54,1616,19305,0.04393564,0.01051980,-0.03341584,0.00367780,0.00088060,-0.00279720,ok
96_heal,Multiple calls to the same void method,180,250,70,1616,19305,0.11138614,0.15470297,0.04331683,0.00932401,0.01295001,0.00362600,ok
96_heal,Not asserted return values,246,246,0,1616,19305,0.15222772,0.15222772,0.00000000,0.01274281,0.01274281,0.00000000,ok
96_heal,Not asserted side effects,438,356,-82,1616,19305,0.27103960,0.22029703,-0.05074257,0.02268842,0.01844082,-0.00424760,ok
96_heal,Not null assertion,24,54,30,1616,19305,0.01485149,0.03341584,0.01856436,0.00124320,0.00279720,0.00155400,ok
96_heal,Testing only field accesors,473,395,-78,1616,19305,0.29269802,0.24443069,-0.04826733,0.02450142,0.02046102,-0.00404040,ok
96_heal,Testing the same exception scenario,107,9,-98,1616,19305,0.06621287,0.00556931,-0.06064356,0.00554261,0.00046620,-0.00507641,ok
97_feudalismgame,Asserting object initialization multiple times,83,83,0,214,2477,0.38785047,0.38785047,0.00000000,0.03350828,0.03350828,0.00000000,ok
97_feudalismgame,Duplicated Setup,24,29,5,214,2477,0.11214953,0.13551402,0.02336449,0.00968914,0.01170771,0.00201857,ok
97_feudalismgame,Exceptions due to null arguments,1,0,-1,214,2477,0.00467290,0.00000000,-0.00467290,0.00040371,0.00000000,-0.00040371,ok
97_feudalismgame,Multiple calls to the same void method,35,30,-5,214,2477,0.16355140,0.14018692,-0.02336449,0.01413000,0.01211143,-0.00201857,ok
97_feudalismgame,Not asserted return values,21,9,-12,214,2477,0.09813084,0.04205607,-0.05607477,0.00847800,0.00363343,-0.00484457,ok
97_feudalismgame,Not asserted side effects,82,64,-18,214,2477,0.38317757,0.29906542,-0.08411215,0.03310456,0.02583771,-0.00726686,ok
97_feudalismgame,Not null assertion,0,7,7,214,2477,0.00000000,0.03271028,0.03271028,0.00000000,0.00282600,0.00282600,ok
97_feudalismgame,Testing only field accesors,89,78,-11,214,2477,0.41588785,0.36448598,-0.05140187,0.03593056,0.03148971,-0.00444086,ok
97_feudalismgame,Testing the same exception scenario,6,0,-6,214,2477,0.02803738,0.00000000,-0.02803738,0.00242229,0.00000000,-0.00242229,ok
98_trans-locator,Asserting object initialization multiple times,15,13,-2,20,244,0.75000000,0.65000000,-0.10000000,0.06147541,0.05327869,-0.00819672,ok
98_trans-locator,Duplicated Setup,2,0,-2,20,244,0.10000000,0.00000000,-0.10000000,0.00819672,0.00000000,-0.00819672,ok
98_trans-locator,Exceptions due to incomplete setup,2,1,-1,20,244,0.10000000,0.05000000,-0.05000000,0.00819672,0.00409836,-0.00409836,ok
98_trans-locator,Exceptions due to null arguments,1,0,-1,20,244,0.05000000,0.00000000,-0.05000000,0.00409836,0.00000000,-0.00409836,ok
98_trans-locator,Multiple calls to the same void method,2,0,-2,20,244,0.10000000,0.00000000,-0.10000000,0.00819672,0.00000000,-0.00819672,ok
98_trans-locator,Not asserted return values,1,1,0,20,244,0.05000000,0.05000000,0.00000000,0.00409836,0.00409836,0.00000000,ok
98_trans-locator,Not asserted side effects,5,3,-2,20,244,0.25000000,0.15000000,-0.10000000,0.02049180,0.01229508,-0.00819672,ok
98_trans-locator,Testing only field accesors,8,11,3,20,244,0.40000000,0.55000000,0.15000000,0.03278689,0.04508197,0.01229508,ok
99_newzgrabber,Asserting Constants,0,7,7,220,2654,0.00000000,0.03181818,0.03181818,0.00000000,0.00263753,0.00263753,ok
99_newzgrabber,Asserting object initialization multiple times,100,82,-18,220,2654,0.45454545,0.37272727,-0.08181818,0.03767898,0.03089676,-0.00678222,ok
99_newzgrabber,Duplicated Setup,38,35,-3,220,2654,0.17272727,0.15909091,-0.01363636,0.01431801,0.01318764,-0.00113037,ok
99_newzgrabber,Exceptions due to external dependencies,1,1,0,220,2654,0.00454545,0.00454545,0.00000000,0.00037679,0.00037679,0.00000000,ok
99_newzgrabber,Exceptions due to incomplete setup,10,4,-6,220,2654,0.04545455,0.01818182,-0.02727273,0.00376790,0.00150716,-0.00226074,ok
99_newzgrabber,Exceptions due to null arguments,8,2,-6,220,2654,0.03636364,0.00909091,-0.02727273,0.00301432,0.00075358,-0.00226074,ok
99_newzgrabber,Multiple calls to the same void method,35,34,-1,220,2654,0.15909091,0.15454545,-0.00454545,0.01318764,0.01281085,-0.00037679,ok
99_newzgrabber,Not asserted return values,25,9,-16,220,2654,0.11363636,0.04090909,-0.07272727,0.00941974,0.00339111,-0.00602864,ok
99_newzgrabber,Not asserted side effects,65,51,-14,220,2654,0.29545455,0.23181818,-0.06363636,0.02449133,0.01921628,-0.00527506,ok
99_newzgrabber,Not null assertion,5,9,4,220,2654,0.02272727,0.04090909,0.01818182,0.00188395,0.00339111,0.00150716,ok
99_newzgrabber,Testing only field accesors,46,43,-3,220,2654,0.20909091,0.19545455,-0.01363636,0.01733233,0.01620196,-0.00113037,ok
99_newzgrabber,Testing the same exception scenario,6,2,-4,220,2654,0.02727273,0.00909091,-0.01818182,0.00226074,0.00075358,-0.00150716,ok
100_jgaap,Asserting object initialization multiple times,26,10,-16,76,1012,0.34210526,0.13157895,-0.21052632,0.02569170,0.00988142,-0.01581028,ok
100_jgaap,Duplicated Setup,25,16,-9,76,1012,0.32894737,0.21052632,-0.11842105,0.02470356,0.01581028,-0.00889328,ok
100_jgaap,Exceptions due to incomplete setup,4,0,-4,76,1012,0.05263158,0.00000000,-0.05263158,0.00395257,0.00000000,-0.00395257,ok
100_jgaap,Multiple calls to the same void method,7,8,1,76,1012,0.09210526,0.10526316,0.01315789,0.00691700,0.00790514,0.00098814,ok
100_jgaap,Not asserted return values,16,2,-14,76,1012,0.21052632,0.02631579,-0.18421053,0.01581028,0.00197628,-0.01383399,ok
100_jgaap,Not asserted side effects,11,10,-1,76,1012,0.14473684,0.13157895,-0.01315789,0.01086957,0.00988142,-0.00098814,ok
100_jgaap,Not null assertion,0,3,3,76,1012,0.00000000,0.03947368,0.03947368,0.00000000,0.00296443,0.00296443,ok
100_jgaap,Testing only field accesors,8,4,-4,76,1012,0.10526316,0.05263158,-0.05263158,0.00790514,0.00395257,-0.00395257,ok
101_netweaver,Asserting Constants,28,3,-25,2199,27229,0.01273306,0.00136426,-0.01136880,0.00102832,0.00011018,-0.00091814,ok
101_netweaver,Asserting object initialization multiple times,728,632,-96,2199,27229,0.33105957,0.28740337,-0.04365621,0.02673620,0.02321055,-0.00352565,ok
101_netweaver,Duplicated Setup,876,765,-111,2199,27229,0.39836289,0.34788540,-0.05047749,0.03217158,0.02809505,-0.00407654,ok
101_netweaver,Exceptions due to external dependencies,2,2,0,2199,27229,0.00090950,0.00090950,0.00000000,0.00007345,0.00007345,0.00000000,ok
101_netweaver,Exceptions due to incomplete setup,19,4,-15,2199,27229,0.00864029,0.00181901,-0.00682128,0.00069779,0.00014690,-0.00055088,ok
101_netweaver,Exceptions due to null arguments,8,5,-3,2199,27229,0.00363802,0.00227376,-0.00136426,0.00029380,0.00018363,-0.00011018,ok
101_netweaver,Multiple calls to the same void method,818,789,-29,2199,27229,0.37198727,0.35879945,-0.01318781,0.03004150,0.02897646,-0.00106504,ok
101_netweaver,Not asserted return values,285,101,-184,2199,27229,0.12960437,0.04592997,-0.08367440,0.01046678,0.00370928,-0.00675750,ok
101_netweaver,Not asserted side effects,988,853,-135,2199,27229,0.44929513,0.38790359,-0.06139154,0.03628484,0.03132689,-0.00495795,ok
101_netweaver,Not null assertion,0,37,37,2199,27229,0.00000000,0.01682583,0.01682583,0.00000000,0.00135885,0.00135885,ok
101_netweaver,Testing only field accesors,94,129,35,2199,27229,0.04274670,0.05866303,0.01591633,0.00345220,0.00473760,0.00128539,ok
101_netweaver,Testing the same exception scenario,146,17,-129,2199,27229,0.06639382,0.00773079,-0.05866303,0.00536193,0.00062433,-0.00473760,ok
106_checkstyle,Asserting Constants,2,4,2,620,8829,0.00322581,0.00645161,0.00322581,0.00022653,0.00045305,0.00022653,ok
106_checkstyle,Asserting object initialization multiple times,264,239,-25,620,8829,0.42580645,0.38548387,-0.04032258,0.02990146,0.02706988,-0.00283158,ok
106_checkstyle,Duplicated Setup,129,97,-32,620,8829,0.20806452,0.15645161,-0.05161290,0.01461094,0.01098652,-0.00362442,ok
106_checkstyle,Exceptions due to external dependencies,2,0,-2,620,8829,0.00322581,0.00000000,-0.00322581,0.00022653,0.00000000,-0.00022653,ok
106_checkstyle,Exceptions due to incomplete setup,39,35,-4,620,8829,0.06290323,0.05645161,-0.00645161,0.00441726,0.00396421,-0.00045305,ok
106_checkstyle,Exceptions due to null arguments,59,57,-2,620,8829,0.09516129,0.09193548,-0.00322581,0.00668252,0.00645600,-0.00022653,ok
106_checkstyle,Multiple calls to the same void method,39,39,0,620,8829,0.06290323,0.06290323,0.00000000,0.00441726,0.00441726,0.00000000,ok
106_checkstyle,Not asserted return values,69,57,-12,620,8829,0.11129032,0.09193548,-0.01935484,0.00781515,0.00645600,-0.00135916,ok
106_checkstyle,Not asserted side effects,82,82,0,620,8829,0.13225806,0.13225806,0.00000000,0.00928758,0.00928758,0.00000000,ok
106_checkstyle,Not null assertion,3,8,5,620,8829,0.00483871,0.01290323,0.00806452,0.00033979,0.00090610,0.00056632,ok
106_checkstyle,Testing only field accesors,131,93,-38,620,8829,0.21129032,0.15000000,-0.06129032,0.01483747,0.01053347,-0.00430400,ok
106_checkstyle,Testing the same exception scenario,32,23,-9,620,8829,0.05161290,0.03709677,-0.01451613,0.00362442,0.00260505,-0.00101937,ok
